errorGroups.id,httpRequest.latency,httpRequest.protocol,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,"'labels.""goog-managed-by""",labels.instanceId,"'labels.""run.googleapis.com/base_image_versions""",labels.scaling_reason,logName,protoPayload.authenticationInfo.principalEmail,protoPayload.authorizationInfo.granted,protoPayload.authorizationInfo.permission,protoPayload.authorizationInfo.permissionType,protoPayload.authorizationInfo.resource,protoPayload.authorizationInfo.resourceAttributes,protoPayload.methodName,protoPayload.requestMetadata.destinationAttributes,protoPayload.requestMetadata.requestAttributes.auth,protoPayload.requestMetadata.requestAttributes.time,protoPayload.resourceLocation.currentLocations,protoPayload.resourceName,"'protoPayload.response.@type",protoPayload.response.apiVersion,protoPayload.response.kind,"'protoPayload.response.metadata.annotations.""autoscaling.knative.dev/maxScale""","'protoPayload.response.metadata.annotations.""cloudfunctions.googleapis.com/function-id""","'protoPayload.response.metadata.annotations.""cloudfunctions.googleapis.com/trigger-type""","'protoPayload.response.metadata.annotations.""run.googleapis.com/base-images""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-base-image""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-enable-automatic-updates""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-function-target""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-id""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-image-uri""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-name""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-service-account""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-source-location""","'protoPayload.response.metadata.annotations.""run.googleapis.com/client-name""","'protoPayload.response.metadata.annotations.""run.googleapis.com/custom-audiences""","'protoPayload.response.metadata.annotations.""run.googleapis.com/ingress""","'protoPayload.response.metadata.annotations.""run.googleapis.com/ingress-status""","'protoPayload.response.metadata.annotations.""run.googleapis.com/operation-id""","'protoPayload.response.metadata.annotations.""run.googleapis.com/startup-cpu-boost""","'protoPayload.response.metadata.annotations.""run.googleapis.com/urls""","'protoPayload.response.metadata.annotations.""serving.knative.dev/creator""","'protoPayload.response.metadata.annotations.""serving.knative.dev/lastModifier""",protoPayload.response.metadata.creationTimestamp,protoPayload.response.metadata.generation,"'protoPayload.response.metadata.labels.""cloud.googleapis.com/location""","'protoPayload.response.metadata.labels.""goog-cloudfunctions-runtime""","'protoPayload.response.metadata.labels.""goog-drz-cloudfunctions-id""","'protoPayload.response.metadata.labels.""goog-drz-cloudfunctions-location""","'protoPayload.response.metadata.labels.""goog-managed-by""","'protoPayload.response.metadata.labels.""run.googleapis.com/startupProbeType""","'protoPayload.response.metadata.labels.""serving.knative.dev/configuration""","'protoPayload.response.metadata.labels.""serving.knative.dev/configurationGeneration""","'protoPayload.response.metadata.labels.""serving.knative.dev/route""","'protoPayload.response.metadata.labels.""serving.knative.dev/service""","'protoPayload.response.metadata.labels.""serving.knative.dev/serviceUid""",protoPayload.response.metadata.name,protoPayload.response.metadata.namespace,protoPayload.response.metadata.ownerReferences,protoPayload.response.metadata.resourceVersion,protoPayload.response.metadata.selfLink,protoPayload.response.metadata.uid,protoPayload.response.spec.containerConcurrency,protoPayload.response.spec.containers,protoPayload.response.spec.runtimeClassName,protoPayload.response.spec.serviceAccountName,"'protoPayload.response.spec.template.metadata.annotations.""autoscaling.knative.dev/maxScale""","'protoPayload.response.spec.template.metadata.annotations.""cloudfunctions.googleapis.com/trigger-type""","'protoPayload.response.spec.template.metadata.annotations.""run.googleapis.com/base-images""","'protoPayload.response.spec.template.metadata.annotations.""run.googleapis.com/client-name""","'protoPayload.response.spec.template.metadata.annotations.""run.googleapis.com/startup-cpu-boost""","'protoPayload.response.spec.template.metadata.labels.""run.googleapis.com/startupProbeType""",protoPayload.response.spec.template.metadata.name,protoPayload.response.spec.template.spec.containerConcurrency,protoPayload.response.spec.template.spec.containers,protoPayload.response.spec.template.spec.runtimeClassName,protoPayload.response.spec.template.spec.serviceAccountName,protoPayload.response.spec.template.spec.timeoutSeconds,protoPayload.response.spec.timeoutSeconds,protoPayload.response.spec.traffic,protoPayload.response.status.address.url,protoPayload.response.status.conditions,protoPayload.response.status.containerStatuses,protoPayload.response.status.imageDigest,protoPayload.response.status.latestCreatedRevisionName,protoPayload.response.status.latestReadyRevisionName,protoPayload.response.status.logUrl,protoPayload.response.status.observedGeneration,protoPayload.response.status.traffic,protoPayload.response.status.url,protoPayload.serviceName,protoPayload.status.message,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,spanId,textPayload,timestamp,trace,traceSampled
,,,,,,,,,,,68a39fb2000c72271342be35,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:35.082752501Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"    raise final_exc from source_exc","'2025-08-18T21:48:34.815655Z",,
,,,,,,,,,,,68a39fb2000c7222fcf95d56,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:35.082752501Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'  File ""/layers/google.python.pip/pip/lib/python3.11/site-packages/google/api_core/retry/retry_base.py"", line 214, in _retry_error_helper","'2025-08-18T21:48:34.815650Z",,
,,,,,,,,,,,68a39fb2000c721ea120c913,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:35.082752501Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"                 ^^^^^^^^^^^^^^^^^^^^","'2025-08-18T21:48:34.815646Z",,
,,,,,,,,,,,68a39fb2000c7219fc81d01b,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:35.082752501Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'    next_sleep = _retry_error_helper(","'2025-08-18T21:48:34.815641Z",,
,,,,,,,,,,,68a39fb2000c7215c56fb979,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:35.082752501Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'  File ""/layers/google.python.pip/pip/lib/python3.11/site-packages/google/api_core/retry/retry_unary.py"", line 156, in retry_target","'2025-08-18T21:48:34.815637Z",,
,,,,,,,,,,,68a39fb2000c7210939be501,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:35.082752501Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"           ^^^^^^^^^^^^^","'2025-08-18T21:48:34.815632Z",,
,,,,,,,,,,,68a39fb2000c720c1a41b2dd,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:35.082752501Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"    return retry_target(","'2025-08-18T21:48:34.815628Z",,
,,,,,,,,,,,68a39fb2000c7208f58968bc,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:35.082752501Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'  File ""/layers/google.python.pip/pip/lib/python3.11/site-packages/google/api_core/retry/retry_unary.py"", line 294, in retry_wrapped_func","'2025-08-18T21:48:34.815624Z",,
,,,,,,,,,,,68a39fb2000c7203246826cc,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:35.082752501Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","'2025-08-18T21:48:34.815619Z",,
,,,,,,,,,,,68a39fb2000c71fec8885e1a,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:35.082752501Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'    return wrapped_func(*args, **kwargs)","'2025-08-18T21:48:34.815614Z",,
,,,,,,,,,,,68a39fb2000c71fa7c259ad5,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:35.082752501Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'  File ""/layers/google.python.pip/pip/lib/python3.11/site-packages/google/api_core/gapic_v1/method.py"", line 131, in __call__","'2025-08-18T21:48:34.815610Z",,
,,,,,,,,,,,68a39fb2000c71f46cb9c126,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:35.082752501Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"               ^^^^","'2025-08-18T21:48:34.815604Z",,
,,,,,,,,,,,68a39fb2000c71ef4acd6031,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:35.082752501Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'    response = rpc(","'2025-08-18T21:48:34.815599Z",,
,,,,,,,,,,,68a39fb2000c71eb169966c8,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:35.082752501Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'  File ""/layers/google.python.pip/pip/lib/python3.11/site-packages/google/cloud/secretmanager_v1/services/secret_manager_service/client.py"", line 1857, in access_secret_version","'2025-08-18T21:48:34.815595Z",,
,,,,,,,,,,,68a39fb2000c71e691c1c2de,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:35.082752501Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","'2025-08-18T21:48:34.815590Z",,
"'[""CKKkt-DF0Z-NgwE""]",,,,,,,,,,,68a39fb2000c71e1e70a9e96,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:35.082752501Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,ERROR,,"'Traceback (most recent call last):
  File ""/workspace/src/services/gcp/secret_manager.py"", line 47, in access_secret_version
    response = client.access_secret_version(request={""name"": name})","'2025-08-18T21:48:34.815585Z",,
,,,,,,,,,,,68a39fb2000c71b1f8a88988,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:35.082752501Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'2025-08-18 21:48:34,815 - src.services.gcp.secret_manager - CRITICAL - An unexpected error occurred while accessing secret 'shipstation-api-secret': 403 Permission 'secretmanager.versions.access' denied for resource 'projects/ora-automation-project/secrets/shipstation-api-secret/versions/latest' (or it may not exist).","'2025-08-18T21:48:34.815537Z",,
,,,,,,,,,,,68a39fb2000b3f110fa6535a,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'google.api_core.exceptions.PermissionDenied: 403 Permission 'secretmanager.versions.access' denied for resource 'projects/ora-automation-project/secrets/shipstation-api-key/versions/latest' (or it may not exist).","'2025-08-18T21:48:34.737041Z",,
,,,,,,,,,,,68a39fb2000b3f0de30a99f6,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"    raise exceptions.from_grpc_error(exc) from exc","'2025-08-18T21:48:34.737037Z",,
,,,,,,,,,,,68a39fb2000b3f0ae3f55497,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'  File ""/layers/google.python.pip/pip/lib/python3.11/site-packages/google/api_core/grpc_helpers.py"", line 78, in error_remapped_callable","'2025-08-18T21:48:34.737034Z",,
,,,,,,,,,,,68a39fb2000b3f06e76a5808,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"           ^^^^^^^^^^^^^^^^^^^^^","'2025-08-18T21:48:34.737030Z",,
,,,,,,,,,,,68a39fb2000b3f0343ea8b79,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'    return func(*args, **kwargs)","'2025-08-18T21:48:34.737027Z",,
,,,,,,,,,,,68a39fb2000b3f002e42d3f6,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'  File ""/layers/google.python.pip/pip/lib/python3.11/site-packages/google/api_core/timeout.py"", line 130, in func_with_timeout","'2025-08-18T21:48:34.737024Z",,
,,,,,,,,,,,68a39fb2000b3efc0ba1b123,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"             ^^^^^^^^","'2025-08-18T21:48:34.737020Z",,
